id,cost,card_name,craft_id
104541020,7,Demonlord Eachtar ,5
105511020,7,Mad Hatter,5
105541010,7,Dark Alice,5
106541020,7,Mail of Obliteration,5
107521020,7,Anubis,5
108531010,7,Fickle Resurrector,5
108541020,7,Hinterland Ghoul,5
108541030,7,"Arcus, Ghostly Manager",5
111531020,7,Gluttonous Empress,5
112541030,7,Colossal Skull Lord,5
113521010,7,"Tithi, Underworld Shaman",5
115541030,7,"Arcus, Soulful Manager",5
118541020,7,Invincible Monster Trio,5
119531010,7,"Vaseraga, Shadowed Scythe",5
121531020,7,Grim Desecrator,5
124541020,7,"Lakandula, Purgatory Inn",5
126521030,7,Hydra of Decay,5
106534010,7,Mist of Extinction,5
113534010,7,Spectral Cascade,5
109533010,7,Plagued City,5
115523010,7,Path to Perdition,5
100621010,7,Abyss Beast,6
101621050,7,Alucard,6
102621020,7,Frenzied Juggernaut,6
103631020,7,Ice Blade Warfiend,6
103641010,7,Bloodhungry Matriarch,6
104631020,7,Soul Dominator,6
105631010,7,"Emeralda, Demonic Officer",6
106611010,7,Gunnlod,6
106631010,7,Stheno,6
108641020,7,Darkfeast Bat,6
110641020,7,Calamity Bringer,6
114641020,7,Cradle of Dark Divinity,6
117631010,7,Vampire of Calamity,6
118641010,7,"Volteo, Hedonistic Dealer",6
119641020,7,Xeno Diablo,6
120611020,7,Two-Headed Scorpion,6
120631020,7,Ark Daemon,6
121641020,7,Omnifaced Archdemon,6
122621020,7,Arcane Wolf,6
122641010,7,Dark Emperor,6
715641010,7,Dark Emperor,6
122641030,7,Bloodlust Demon,6
126611010,7,Fashionable Fiend,6
100711020,7,Curate,7
101721050,7,White Knight,7
103711040,7,Soul Collector,7
103731020,7,Luxhorn Sarissa,7
105741020,7,Lion of the Golden City,7
106741020,7,Heresy's Avatar,7
107741020,7,Heavenly Knight,7
108741010,7,Godsworn Alexiel,7
706741010,7,Godsworn Alexiel,7
110711020,7,Sanctum Keepers,7
111741020,7,Holylord Eachtar,7
112731010,7,Father Refinement,7
114741030,7,"Charaton, Iceflame Priest",7
118721020,7,Set,7
118741020,7,"Anvelt, Judgment's Cannon",7
119711020,7,Sacred Tiger,7
119721020,7,"Noa, Primal Shipwright",7
120741020,7,"Jatelant, God of Prosperity",7
122711020,7,Featherfolk Windcaller,7
124741030,7,Vajra Champion,7
125741030,7,"Skullfane, the Defiled",7
103714010,7,Manifestation of Faith,7
107821050,7,Colossal Construct,8
107831060,7,God Bullet Golem,8
108831010,7,"Zwei, Murderous Puppet",8
108841020,7,That Which Erases,8
108841030,7,Electromagical Rhino,8
109841010,7,"Silva, Ardent Sniper",8
110811020,7,Silver Automaton,8
112841010,7,"Gullias, Silverbeast Lord",8
113831010,7,Artifact Duplicator,8
113841010,7,Magna Giant,8
114811010,7,Dazzling Archer,8
118841020,7,"Iceschillendrig, Gilded Autocrat",8
716841010,7,"Iceschillendrig, Gilded Autocrat",8
119841030,7,Colossus Omega,8
120841020,7,Magna Zero,8
716841020,7,Magna Zero,8
121811020,7,Plucky Coil Wrangler,8
124811030,7,Clown Doll,8
125841020,7,"Gullias, King of Beasts",8
126811020,7,Dandy Marionette,8
101021030,8,Gilgamesh,0
101041020,8,Lucifer,0
102031020,8,Archangel Reina,0
102041020,8,Odin,0
104031030,8,Earthshock Ogre,0
106011030,8,Rampaging Mammoth,0
107041010,8,Chronos,0
112031010,8,Mechawing Angel,0
710031010,8,Mechawing Angel,0
112041010,8,Technolord,0
113041010,8,"Olivia, Blackened Wing",0
117011010,8,Pureshot Angel,0
120041010,8,Sahaquiel & Israfil,0
124041010,8,"Flame and Glass, Duality",0
101121100,8,Forest Giant,1
101131040,8,Ancient Forest Dragon,1
101141030,8,Rose Queen,1
103141010,8,White Wolf of Eldwood,1
104141020,8,Deepwood Anomaly,1
703141010,8,Deepwood Anomaly,1
109121030,8,Owlbear,1
111141030,8,"Bab'zz, Hornet Queen",1
112141030,8,Lord of the Vajano Marsh,1
115141010,8,"Lymaga, Forest Champion",1
122141030,8,King of Vines,1
101221110,8,Enraged General,2
101231020,8,Dragonewt Charlotte,2
102241010,8,Alexander,2
103231030,8,Fangblade Slayer,2
104231030,8,Captain Walfrid,2
105241020,8,Hero of Antiquity,2
106211020,8,King of the Horned Crown,2
108241020,8,Sky Fortress,2
109241020,8,"Latham, Honorable Knight",2
116211030,8,Impact Soldier,2
119211030,8,Rampaging Rhino,2
119241010,8,"Eahta, God of the Blade",2
120241030,8,"Garven, Iron Dreadnought",2
125241010,8,Legendary Sword Commander,2
101341030,8,Arch Summoner Erasmus,3
103331020,8,"Anne, Belle of Mysteria",3
104331030,8,Elder Mage of Dragonlore,3
107341020,8,Silver Blade Golem,3
109321010,8,Abyss Summoner,3
112311010,8,Magiblade Witch,3
113311020,8,Twinblade Mage,3
115321020,8,Demoncaller,3
115341030,8,Forbidden Darkmage,3
116341010,8,"Daria, Infinity Witch",3
117331020,8,Alchemical Craftschief,3
119311030,8,Raging Golem,3
125341010,8,Sorcerer of Seven Forces,3
100314070,8,Fiery Embrace,3
713314010,8,Fiery Embrace,3
123314020,8,Ice Storm,3
101411090,8,Inferno Dragon,4
101441030,8,Zirnitra,4
103431020,8,Grea the Dragonborn,4
104441020,8,Ouroboros,4
105441020,8,Jabberwock,4
107411030,8,Frostfire Dragon,4
108431020,8,Dragonplate Warrior,4
109431030,8,Poseidon,4
111421020,8,"Elios, Loyal Dragoon",4
111431010,8,Wildflame Dragon,4
113441020,8,Hulking Dragonewt,4
114411010,8,Dragonblader,4
114441010,8,"Neptune, Tidemistress",4
118411030,8,Pumpkin Dragon,4
121431020,8,Prophetic Dragon,4
124431010,8,Frostbite Dragon,4
112433010,8,Dragon Ranch,4
101521090,8,Soul Grinder,5
101531050,8,Mordecai the Duelist,5
101541030,8,Pluto,5
103541010,8,Nephthys,5
703541010,8,Nephthys,5
104531030,8,Immortal Thane,5
106521020,8,"Lute, Leonard Necromancer",5
107531010,8,Death Dragon Caller,5
107541020,8,Abyss Straddler,5
111521030,8,Death's Mistress,5
112531010,8,Baleful Necromancer,5
114521010,8,"Guilt, Existential Blader",5
117541020,8,Conquering Dreadlord,5
119531030,8,Bone Maven,5
122541010,8,Skeleton Raider,5
123511030,8,Krampus,5
110524010,8,Vile Torrent,5
101631010,8,Furiae,6
102631010,8,Azazel,6
104641020,8,Maelstrom Serpent,6
105641020,8,Spawn of the Abyss,6
111611030,8,Arion,6
111641020,8,Crimson Rose Queen,6
113641010,8,Seductress Vampire,6
113641030,8,Spawn of Exile,6
122611030,8,Ball-and-Chain Ogre,6
101634020,8,Revelation,6
101711080,8,Masked Giant,7
101741030,8,Jeanne d'Arc,7
701741010,8,Jeanne d'Arc,7
106731020,8,Taurus the Great,7
110741010,8,"Lapis, Glorious Seraph",7
711741010,8,"Lapis, Glorious Seraph",7
114731020,8,"Agnes, Hollow Feather",7
114741020,8,Iridescent Sphinx,7
123721020,8,Sacred Ice-Crusher,7
123731010,8,"Shiro, Cursed Wings",7
109734010,8,Themis's Purge,7
102743010,8,Enstatued Seraph,7
104733010,8,Tarnished Grail,7
107811110,8,Airship Whale,8
107831040,8,Empyreal Swordsman,8
107841010,8,Magna Legacy,8
108841010,8,"Orchis, Puppet Girl",8
706841010,8,"Orchis, Puppet Girl",8
111811010,8,Draco Marionette,8
112841020,8,"Shion, Mercurial Aegis",8
114841010,8,Dreadnought Gorilla,8
116821010,8,Vibrochakram Thrower,8
116841020,8,"Belphomet, Worldreaver",8
118831020,8,Committed Conductor,8
120831020,8,Artifact Carrier,8
124831020,8,Celestial Artifact,8
102041010,9,Dark Angel Olivia,0
104041020,9,Israfil,0
109041010,9,Proto Bahamut,0
111041010,9,Prince of Cocytus,0
115041020,9,Mammoth God's Colosseum,0
125041010,9,Ultimate Bahamut,0
109141030,9,Sky Devouring Horror,1
114141030,9,Primal Giant,1
119111040,9,Wind Fairy,1
123131020,9,Whorltusk Mammoth,1
101134020,9,Silver Bolt,1
102231030,9,Leonidas,2
110241020,9,Jiraiya,2
117211010,9,Selfless Noble,2
124211020,9,Violent Soldier,2
101341010,9,Mythril Golem,3
103341010,9,"Daria, Dimensional Witch",3
704341010,9,"Daria, Dimensional Witch",3
104321040,9,Chimera,3
104341010,9,Wordwielder Ginger,3
106341020,9,Giant Chimera,3
108341020,9,Unbodied Witch,3
110331010,9,"Anne, Mysterian Prodigy",3
111311020,9,Zealot of Truth,3
113341010,9,"Ginger, Accursed Word",3
114331010,9,"Riley, Hydroshaman",3
116311030,9,Aethereal Golem,3
120321010,9,Grimoire Sorcerer,3
122341020,9,Pursuer Golem,3
123341030,9,"Raio, Truthful Elimination",3
124324010,9,Dream Come True,3
717324020,9,Dream Come True,3
125334010,9,It's Raining Blades!,3
101431050,9,Orb Dragon,4
101441010,9,Fafnir,4
103441010,9,Imperial Dragoon,4
704441010,9,"Aldos, Imperial Dragoon",4
105421030,9,Fortress Crab,4
105441010,9,Wyrm God of the Skies,4
106421030,9,Cetus,4
107431020,9,Frenzied Drake,4
108441010,9,Jerva of Draconic Mail,4
114441030,9,Wildfire Tyrannosaur,4
119421020,9,"Ghandagoza, Fist of Rage",4
120441010,9,"Forte, Sovereign Supreme",4
123431020,9,Draconic Mercenary,4
126411030,9,Augite Wyrm,4
102432020,9,Polyphonic Roar,4
101541020,9,Lord Atomy,5
102521020,9,Andras,5
111541020,9,Corpsewyrm Fafnir,5
115541010,9,"Ginsetsu, Great Fox",5
714541010,9,"Ginsetsu, Great Fox",5
117531010,9,Deathbringer,5
118531020,9,Philosopher of Death,5
123531020,9,Spirit Eater,5
125541010,9,Departed Soultaker,5
101631050,9,Temptress Vampire,6
107641020,9,Diabolus Psema,6
108611020,9,Calamity's Archdemon,6
115641030,9,Permafrost Behemoth,6
117641010,9,"XIV. Luzen, Temperance",6
118611020,9,Fulminating Berserker,6
125641010,9,Doomlord of the Abyss,6
101731010,9,Incandescent Dragon,7
104741020,9,Heavenly Aegis,7
703741010,9,Heavenly Aegis,7
109741020,9,"Garuda, Ruler of Storms",7
109741030,9,"Tzekibaba, Forsaken God",7
111721010,9,Battlefield Inquisitor,7
118711030,9,Revolver Eagle,7
122721010,9,Agent of the Gods,7
107821060,9,Vengeful Puppeteer Noah,8
107821080,9,Amethyst Giant,8
111831020,9,"Tylle, the Worldgate",8
111841020,9,"Sylvia, the Condemner",8
115841030,9,Vertex Colony,8
121841020,9,"Belphomet, Ultimate Creator",8
714841020,9,"Belphomet, Ultimate Creator",8
122811030,9,Megastone Guardian,8
101041030,10,Prince of Darkness,0
103041010,10,Bahamut,0
104041010,10,Zeus,0
105041020,10,Queen of the Dread Sea,0
113041020,10,"Zeus, the Supreme",0
118041010,10,"Lucifer, Fallen Angel",0
119041010,10,"Bahamut, Primeval Dragon",0
120031020,10,Goddess of Rebirth,0
106141020,10,King Elephant,1
110141010,10,"Izudia, Omen of Unkilling",1
111241030,10,"Dionne, Dancing Blade",2
711241010,10,"Dionne, Dancing Blade",2
100321010,10,Flame Destroyer,3
112331020,10,"Clarke, Knowledge Seeker",3
122321020,10,Frost Golem,3
125331020,10,"Craig, Mysterian Chanter",3
101431020,10,Genesis Dragon,4
106441020,10,Python,4
107441020,10,Azi Dahaka,4
108441020,10,Lindworm,4
112441030,10,"Dagon, Lord of the Seas",4
113441010,10,Genesis Dragon of Disaster,4
117441010,10,"XI. Erntz, Justice",4
118441010,10,Dragon-Devouring Dread,4
122411030,10,Orbed Cancer,4
125441010,10,Infiniflame Dragon,4
109541020,10,"Mordecai, Eternal Duelist",5
116541020,10,He Who Once Rocked,5
119541020,10,Ruinblade Reaper,5
124531020,10,Ghost Town Apparition,5
125541030,10,"Mordecai, Unending Duelist",5
109641020,10,Purson,6
112631010,10,Destructive Succubus,6
116641030,10,Ruinweb Spider,6
123631020,10,Eccentric Archdemon,6
124641030,10,Lord of Devastation,6
101741010,10,Skullfane,7
115841020,10,Omniscient Kaiser,8
119831020,10,Mobilized Factory,8
126841020,10,Absolute Chastity,8
109441010,11,"Zooey, Arbiter of the Skies",4
118641030,11,Bloodsoaked Archdemon,6
116141010,12,Awakened Gaia,1
111541030,12,"Tartarus, the Tormentor",5
113541010,12,"Hades, Father of Purgatory",5
122341010,13,Chrono Witch,3
115341010,15,"Kuon, Founder of Onmyodo",3
714341010,15,"Kuon, Founder of Onmyodo",3
126341010,16,Mystic King,3
119441020,17,"Disrestan, Ocean Harbinger",4
116341020,18,"Regalore, Steel Chimera",3
110341010,20,Prophetess of Creation,3
711341010,20,"Teo, Prophetess of Creation",3
101334020,20,Dimension Shift,3
120841030,30,Absolute Tolerance,8
